,investment_id,project_id,commissioning_year,status,asset_type,substation_1,substation_2,ac_dc,specified_length_km,description,underground,voltage (guess),url,x1,y1,x2,y2,p_nom_max
237,1525,342,2034,planned_not_yet_permitting,line,EMS,EMS,AC,70.0,Uprading exsisting OHL 220 kV to 400 kV  SS Kraljevo 3 - SY Pozega,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,,,,,
238,1698,342,2034,planned_not_yet_permitting,substation,SS Pozega,SS Pozega,AC,0.0,New 400 kV SY Pozega,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,,,,,
239,1699,342,2034,planned_not_yet_permitting,line,SS Jagodina 4,SY Drmno,AC,95.0,New OHL SS Jagodina 4 - SY Drmno,False,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,,,,,
240,1700,342,2034,planned_not_yet_permitting,line,SY Pozega,SS Pljevlja,AC,135.0,Upgrading 220 kV OHL SS Pozega - node Vardiste to 2x400 kV and conductoring second circuit on 400 kV OHL SS Bajina Basta - SS Pljevlja from node Vardiste to SS Pljevlja.,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,,,,,
241,1701,342,2034,planned_not_yet_permitting,line,SY Pozega,SS Visegrad,AC,65.0,Upgrading 220 kV OHL SS Pozega - node Vardiste to 2x400 kV and conductoring second circuit on 400 kV OHL SS Bajina Basta - SS Visegrad from node Vardiste to SS Visegrad..,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/342,,,,,
242,1532,343,2030,planned_not_yet_permitting,line,Banja Luka (BA),Lika (HR),AC,180.0,New OHL 400 kV Banja Luka - Lika,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/343,,,,,
243,1533,343,2030,planned_not_yet_permitting,line,Lika (HR),Melina (HR),AC,68.0,New OHL 400 kV Lika  – Melina,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/343,,,,,
244,1534,343,2030,planned_not_yet_permitting,line,Lika (HR),Konjsko (HR),AC,203.0,New OHL 400 kV Lika  – Konjsko,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/343,,,,,
245,1535,343,2029,planned_not_yet_permitting,substation,Lika (HR),Lika (HR),AC,0.0,New Substation 400/110 kV Lika,False,110.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/343,,,,,
246,1541,344,2040,under_consideration,line,Zwolle,Dodewaard,AC,165.0,"Upgrade of existing 380kV circuits between Zwolle, Hengelo, Doetinchem and Dodewaard from 2* 2,5 kA to 2* 4kA circuits by replacing the conductors with HTLS conductors",False,380.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/344,,,,,
247,1544,346,2029,in_permitting,line,Rilland,Tilburg,AC,80.0,New 380 kV substation Tilburg; New 380 kV double circuit line 2645MVA between Rilland and Tilburg,False,380.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/346,,,,,
248,1546,348,2023,under_construction,line,Eemshaven Oude Schip,Vierverlaten,AC,40.0,Upgrade of existing 220kV circuits between Eemshaven and Vierverlaten to 2* 380kV – 2645MVA circuits; New 380kV substation Vierverlaten,False,380.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/348,,,,,
249,1638,349,2025,planned_not_yet_permitting,line,Bodelwyddan,Maynooth,DC,211.0,HVDC 750MW 320kV bipole interconnector between UKNG and EIRGRID,False,320.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
250,1639,349,2025,planned_not_yet_permitting,line,Bellacorick Replacement,Oldstreet 400kV,AC,160.0,2 x 400MW 275kV OHL,False,275.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
251,1640,349,2025,planned_not_yet_permitting,line,Maynooth,Bellacorick Replacement,DC,255.0,750MW 320kV VSC HVDC Interconnector,False,320.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
252,1641,349,2025,planned_not_yet_permitting,substation,Bellacorick replacement,Bellacorick replacement,DC,0.0,750MW 320kV VSC HVDC Convertor Station to connect to EIRGRID AC,False,320.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
253,1642,349,2025,planned_not_yet_permitting,substation,Maynooth,Maynooth,DC,0.0,750MW 320kV VSC HVDC Convertor Station to connect to EIRGRID AC,False,320.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
254,1646,349,2025,planned_not_yet_permitting,substation,Bodelwyddan,Bodelwyddan,DC,0.0,750MW 320kV VSC HVDC Convertor Station to connect to UKNG,False,320.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
259,1651,349,2025,planned_not_yet_permitting,substation,Bellacorick Replacement,Bellacorick Replacement,AC,0.0,12 bay 245kV substation,False,245.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
260,1652,349,2025,planned_not_yet_permitting,substation,Bodelwyddan,Bodelwyddan,AC,0.0,AC Connection to UKNG system Bodelwyddan 2 number 245kV bays and associated works,False,245.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
261,1653,349,2025,planned_not_yet_permitting,substation,Maynooth,Maynooth,AC,0.0,EIRGRID 2 x 245kV Connection bays at Maynooth and associated works,False,245.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
262,1654,349,2025,planned_not_yet_permitting,substation,Oldstreet 220/400kV,Oldstreet 220/400kV,AC,0.0,2 x 245kV Connection bays at Oldstreet and associated works,False,245.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/349,,,,,
264,1622,350,2020,under_construction,line,Bitola,Elbasan,AC,161.0,New 150km cross-border single circuit 400kV OHL between existing substation Bitola(Macedoonia) and Elbasan(Albania).,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/350,,,,,
265,1623,350,2020,under_construction,substation,missing value,missing value,AC,0.0,New 400/110 kV substation in Ohrid area connected in/out to the new 400 kV line Bitola-Elbasan. This SS will contribute to the security of supply in the internal southern network  of the country.,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/350,,,,,
266,1555,375,2027,planned_not_yet_permitting,line,Lienz (AT),Veneto region (IT),AC,140.0,Reconstruction of the existing 220kV-interconnection line between Lienz and Veneto Region (IT),False,220.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/375,,,,,
267,1559,376,2036,under_consideration,line,Meliti (GR),Bitola (MK),AC,35.512,Reconductoring of the existing 400kV interconnection line Meliti (GR)-Bitola (MK),False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/376,,,,,
268,1561,377,2030,under_consideration,line,VanEyck,Maasbracht,AC,12.0,"Upgrade of existing interconnection between Van Eyck (BE) and Maasbracht (NL), by adding PST(s) and/or replacing existing conductors by HTLS. The study is to confirm the appropriate implementation option and phasing of this implementation also with respect to evolution of DE-NL interconnectors.",False,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/377,,,,,
269,1584,378,2025,planned_not_yet_permitting,substation,GATICA 400,GATICA 220,AC,0.0,Only 400 to 220 kV transformer. Not the whole substation,False,220.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/378,,,,,
270,1593,379,2025,under_consideration,line,Gatica,Guenes,AC,38.8,Uprate 400 kV Gatica-Guenes substation,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/379,,,,,
271,1595,379,2025,under_consideration,line,Gatica,Ichaso,AC,69.12,Uprate the 400 kV axis Gatica-Amorebieta-Ichaso,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/379,,,,,
272,1597,379,2025,under_consideration,line,Gatica,Azpeitia,AC,57.0,Uprate the 400 kV Gatica-Azpeitia line,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/379,,,,,
273,1692,1034,2030,planned_not_yet_permitting,line,Wilhelmshaven,Uentrop,DC,267.0,HVDC line from Wilhelmshaven to Uentrop to integrate onshore and offshore wind energy in Northern Germany and transport it to the load centers in Western Germany,False,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1034,,,,,
274,1693,1034,2030,planned_not_yet_permitting,line,Heide/West,Polsum,DC,407.0,HVDC line from Heide/West to Polsum to integrate onshore and offshore wind energy in Northern Germany and transport it to the load centers in Western Germany,False,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1034,,,,,
275,1675,1039,2040,under_consideration,line,SE2,SE3,AC,950.0,Reactive measures in substations and series compensations in order to increase capacity between SE2 and SE3. Replacement of ageing overhead lines that also will contribute to the increased capacity. The need for capacity is driven by RES integration in northern Sweden and nuclear decommission in southern Sweden.,False,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1039,,,,,
276,1677,1040,2027,under_consideration,line,NI Kilroot 275kV (TBC),GB Hunterston 400kV (TBC),DC,133.0,New HVDC VSC Monopole sub sea cable between Kilroot 275kV substation in Northern Ireland (TBC) and Hunterston 400kV sub station in Scotland (TBC),True,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1040,,,,,
277,1682,1041,2028,under_consideration,line,Wadi El Natroon,Acharnes,DC,1373.0,"Wadi El Natroon - Acharnes HVDC Link. This investment includes two LCC converter stations at both ends of the bipolar 600kV HVDC link along with the grounding electrodes.  The interconnection circuits consist of approximately 500km of overhead HVDC lines (ACSR/PLOVER), approximately 30km length of underground cables (Al 1800mm2) and approximately 843km of submarine Cables (Cu 1000mm2, Al 1300mm2).",False,600.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1041,,,,,
278,1687,1041,2028,under_consideration,line,Ras Ghareb Wind Farms Substation,Nile West,AC,420.0,AC 500KV interconnection line (double circuit OHL) which connects Wind Farms of Ras Ghareb to Nile West point,False,500.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1041,,,,,
279,1690,1041,2028,under_consideration,line,NILE WEST POINT,WADI EL NATROON,AC,220.0,AC 500KV Interconnection Lines (two double-circuit OHLs) which connect Nile West Point with Wadi El Natroon EHV Center,False,500.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1041,,,,,
280,1694,1042,2030,under_consideration,line,Darbnai,Muša,AC,170.0,New 330 kV OHL Darbenai-Musa,False,330.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1042,,,,,
281,1695,1042,2030,under_consideration,line,Panevežys,Muša,AC,72.0,New 330 kV OHL Panevežys-Muša,False,330.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1042,,,,,
282,1685,1043,2021,under_construction,line,Dollern (DE),Stade (DE),AC,14.0,New 380kV double circuit OHL Dollern - Stade including new 380kV switchgear in Stade. Length 14km.,False,380.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1043,,,,,
283,1686,1043,2024,under_construction,line,Wahle (DE),Mecklar (DE),AC,210.0,New 380kV double circuit OHL Wahle - Mecklar including two new substations. Length: 210km.,False,380.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1043,,,,,
284,1688,1046,2028,in_permitting,line,Nuojuankangas,Huutokoski,AC,290.0,New single circuit 400 kV OHLs will be built from central part of Finland to the northern area to increase the capacity between North and South Finland. Enables integration of renewables to the northern part of the country.,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1046,,,,,
285,1689,1046,2029,in_permitting,line,Tuomela B,Nuojuankangas,AC,100.0,New single circuit 400 kV OHL will be built to the northern part of Finland. Enables the integration of renewables to the northern part of the country and the increasing power transfer from North to South .,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1046,,,,,
286,1697,1046,2030,planned_not_yet_permitting,line,Petäjävesi,Hikiä,AC,175.0,New single circuit 400 kV OHL will be built to the central part of Finland. Enables the integration of renewables and the utilization of full transfer capacity from North to South .,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1046,,,,,
287,1691,1047,2035,under_consideration,line,Emden,Eemshaven,AC,31.0,nan,True,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1047,,,,,
288,1709,1048,2028,under_consideration,line,Atherinolakkos (Crete),Mersa Matruh,DC,450.0,2 HVDC Subsea cables interconnecting the Northern coast of Egypt with the island of Crete at Atherinolakkos. At both connection points bipolar HVDC conversion stations will be constructed for the connection to the national HV grids.,True,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1048,,,,,
289,1706,1049,2025,under_consideration,line,Kemsley,Zeebrugge,DC,230.0,"1.4 GW HVDC electricity interconnector between UK and Belgium Voltage Source Converter (VSC)/Bipolar Grid connection point (substations name): Kemsley (UK) and near Zeebrugge (Belgium), exact substation location subject to grid study in Belgium.  Total cable length (substation to substation) 230km (1km in UK and 30km in France) Two cables (XLPE) laid in a single trench Nominal voltage: ±525 kV Thermal limit (Imax): 1330 A Mvar capability range at terminals: 460 MVAr Bus-bar to bus-bar losses profile over MW range: 2.3% (33 MW) full load; 0% (0 MW) at zero load. The annual Availability is 98.1% availability, with 1.8% planned outages, and 0.1% forced outages. The maximum single failure according to the design is 1.4GW. The project will enable the reduction of CO2 emissions by substituting electricity from fossil fuels by generation from RES and nuclear power. There are no material anticipated environmental impacts during construction and operation.",True,525.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1049,,,,,
290,1707,1050,2028,under_consideration,line,corrignham,emden,DC,610.0,"1.4 GW HVDC electricity interconnector between UK and Germany Voltage Source Converter (VSC)/Bipolar Grid connection point (substations name): Corringham (UK) and near Emden (Germany), exact substation location subject to grid study in Germany.  Total cable length (substation to substation) 610km (35km in UK and 25km in Germany) Two cables (XLPE) laid in a single trench Nominal voltage: ±525 kV Thermal limit (Imax): 1330 A Mvar capability range at terminals: 460 MVAr Bus-bar to bus-bar losses profile over MW range: 2.3% (33 MW) full load; 0% (0 MW) at zero load. The annual Availability is 98.1% availability, with 1.8% planned outages, and 0.1% forced outages. The maximum single failure according to the design is 1.4GW. The project will enable the reduction of CO2 emissions by substituting electricity from fossil fuels by generation from RES and nuclear power. There are no material anticipated environmental impacts during construction and operation",True,525.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1050,,,,,
291,1708,1051,2028,under_consideration,line,Norwich Main,Revsing,DC,640.0,"1.4 GW HVDC electricity interconnector between UK and Germany Voltage Source Converter (VSC)/Bipolar Grid connection point (substations name): Norwich Main (UK) and near Revsing (Denmark), exact substation location subject to grid study in Denmark.  Total cable length (substation to substation) 610km (35km in UK and 25km in Germany) Two cables (XLPE) laid in a single trench Nominal voltage: ±525 kV Thermal limit (Imax): 1330 A Mvar capability range at terminals: 460 MVAr Bus-bar to bus-bar losses profile over MW range: 2.3% (33 MW) full load; 0% (0 MW) at zero load. The annual Availability is 98.1% availability, with 1.8% planned outages, and 0.1% forced outages. The maximum single failure according to the design is 1.4GW. The project will enable the reduction of CO2 emissions by substituting electricity from fossil fuels by generation from RES and nuclear power. There are no material anticipated environmental impacts during construction and operation.",True,525.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1051,,,,,
292,1713,1052,2030,planned_not_yet_permitting,line,Lienz (AT),Obersielach (AT),AC,170.0,upgrade from 220 kV to 380 kV,False,380.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1052,,,,,
293,1715,1054,2027,planned_not_yet_permitting,line,Westtirol (AT),Zell-Ziller (AT),AC,105.0,Upgrade of the existing 220kV-line Westtirol - Zell-Ziller and erection of an additional 220/380kV-Transformer. Line length 105km.,False,380.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1054,,,,,
294,1716,1055,2020,under_construction,line,Chania I,Molai (through Sklavouna Terminal),AC,179.0,New 150 kV AC double circuit submarine and underground cables between Crete and Peloponnese,False,150.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1055,,,,,
295,1717,1055,2022,in_permitting,line,Damasta,Koumoundouros,DC,373.0,New symmetric bipolar submarine HVDC-VSC link between Crete and Attica,False,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1055,,,,,
296,1718,1056,2035,under_consideration,substation,,,AC,0.0,New 400 kV substation interpolated in existing 400 kV line Konjsko - Mostar,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,,,,,
297,1719,1056,2035,under_consideration,substation,,,AC,0.0,New 400 kV substation for connetion of new generation and increase of security of supply in the southern area near city of Ploce,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,,,,,
298,1723,1056,2035,under_consideration,line,ZONE 5,ZONE 6,AC,90.0,Double 400 kV line connecting SS ZONE 5 and ZONE 6,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,,,,,
299,1724,1056,2035,under_consideration,line,ZONE 6,Plat,AC,105.0,Double 220 kV line connecting SS ZONE 6 and SS Plat,False,220.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,,,,,
300,1725,1056,2035,under_consideration,substation,ZONE 6,Plat,AC,0.0,Construction of two addiotional OHL bays for connection of OHL 220 kV ZONE 6 - Plat,False,220.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1056,,,,,
301,1722,1057,2035,under_consideration,line,Schleswig Holstein area,Baden-Württemberg area,DC,700.0,New HVDC line to integrate the additional wind power capacity in the northern Germany in order to supply it to the load centers and storage units in the southern parts of the country.,False,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1057,,,,,
302,1726,1058,2040,under_consideration,line,Wendlingen (DE),Mettlen (CH),DC,0.0,"The concept of extending German HVDC-Lines towards Switzerland and Italy offers a further potential to realize a new N-S HVDC corridor. Large developments of variable wind and photovoltaic power, coal and nuclear phaseout, mainly gas-based thermal generation, and the pump storage potentials in the Alps are the main drivers of power system evolution that will challenge the future transmission system in central southern Europe.",False,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1058,,,,,
303,645,1059,2027,in_permitting,line,Laino (IT),Altomonte (IT),AC,50.0,New 400kV OHL between the existing substations of Laino and Altomonte in Calabria (investment previously included in P127).,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1059,,,,,
304,1727,1059,2030,in_permitting,line,Montecorvino (IT),Benevento (IT),AC,0.0,New 400 kV between  Montecorvino-Avellino and Nord-Ben. in Campania,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1059,,,,,
307,1731,1063,2022,under_construction,line,Borssele,Rilland,AC,40.0,New 380 kV substation Rilland; New 380 kV double circuit line 2645MVA between Borssele and Rilland; Upgrade of existing 380 kV line Borssele-Geertruidenberg to 1975MVA.,False,380.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1063,,,,,
308,1736,1066,2036,under_consideration,line,Maritsa East 2 (BG),Vize Havza (TR),AC,150.0,New interconnection line BG-TR by a 150km single circuit 400kV OHL.,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1066,,,,,
309,1738,1067,2036,under_consideration,line,Nea Santa (GR),Babaeski (TR),AC,130.0,New AC 400 kV Overhead line Greece - Turkey,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1067,,,,,
310,1740,1068,2036,under_consideration,line,New substation on Gotland (TBC),Grobina (TBC),DC,195.0,New monopolar HVDC VSC monopole sub-sea cable running from a new substation in Gotland (TBC) to Grobina in Latvia (or Ventspils or a possible a new substation inbetween Grobina and Ventspils) (TBC). This investment consists of two VSC HVDC converter stations connected via two 320kV HVDC XLPE cables.,True,320.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1068,,,,,
311,1741,1068,2036,under_consideration,line,Oskarshamn (TBC),New substation on Gotland (TBC),DC,125.0,New monopolar HVDC VSC monopole sub-sea cable running from the vicinity of Oskarshamn in mainland Sweden (TBC) to a new substation in Gotland (TBC). This investment consists of one HVDC VSC converter station connected via two 320kV HVDC XLPE cables to a Converter Station being built as part of the LaSGo Link Gotland to Latvia investment.,True,320.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1068,,,,,
312,1742,1074,2036,under_consideration,line,SS Subotica 3,SS Sándorfalva,AC,50.6,New 400 kV interconnection OHL between SS Subotica (RS) and SS Sándorfalva (HU). This is the main investment of the project and a part of the new North-South corridor for energy transmission.,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1074,,,,,
313,1743,1074,2036,under_consideration,line,SS Sombor 3,SS Srbobran,AC,80.0,New 400 kV OHL from existing substation Sombor 3 to existing substation Srbobran (both in Serbia).,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1074,,,,,
314,1744,1074,2036,under_consideration,line,SS Srbobran,SS Sremska Mitrovica 2,AC,90.0,New 400 kV OHL from existing substation Srbobran to existing substation Sremska Mitrovica 2 (both in Serbia).,False,400.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1074,,,,,
315,1746,1077,2036,under_consideration,line,Linoperamata,Thessaloniki,DC,600.0,The project will have a DC voltage of +/-525 kV. It will transmit 2000MW through bipolar HVDC cables. Converter technology is VSC. It will connect to LEG1 converter station of Linoperamata (Crete).,True,525.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1077,,,,,
316,1747,1077,2036,under_consideration,line,Thessaloniki,Dubrovo,DC,110.0,The project will have a DC voltage of +/-525 kV. It will transmit 2000MW through bipolar HVDC cables. Converter technology is VSC.,False,525.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1077,,,,,
317,1748,1077,2036,under_consideration,line,Dubrovo,Ch. Mogila,DC,170.0,The project will have a DC voltage of +/-525 kV. It will transmit 2000MW through bipolar HVDC cables. Converter technology is VSC.,False,525.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1077,,,,,
318,1745,1081,2036,under_consideration,line,Tobruk,Arachtos,DC,1070.0,"The HVDC  interconnector will link Libya to Greece with XLPE or MI submarine cables, and use VSC converters.",True,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1081,,,,,
319,1749,1081,2036,under_consideration,line,Arachtos,Elbasan,DC,180.0,"The HVDC  interconnector will link Greece to Albania with XLPE underground cables or OHL, and use VSC converters.",False,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1081,,,,,
320,1750,1082,2035,under_consideration,substation,New substation connection to 400kV/220kV lines in the Shannon Estuary,Not applicable - offshore connection point at Sea-Socket Platform,AC,40.0,Floating substation platform facilitating 700-MW multiple offshore wind connections and transmitted via 220kV subsea AC cables to onshore substation(s) located along the Shannon Estuary,False,220.0,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/1082,,,,,
